"ID","Sentence","Emotion"
"7527","mẹ :)) sắp tới quán cơm quán ăn lại bắt only tiền mặt ko đc quẹt :)) chơi kiểu này xong dân lun ròi","disgust"
"2844","đàn ông có trách nhiệm thì mới vất vả chứ bọn lông bông mặc kệ vợ con thì vất vả gì đâu kkk","disgust"
"5569","phạt người nếu không ngăn chặn người hút thuốc lá điện tử => thế khác nào bắt phạt người dân vô tội o làm gì tự nhiên bị phạt 10 triệu người già trẻ em thư sinh ngăn chặn có khi nó đấm cho","other"
"3119","ôi tình yêu thật là thú vị 😚","enjoyment"
"6315","lhq chỉ là đoàn xiếc","disgust"
"3098","thị thúy ôi trời ơi😌","other"
"4382","điểm cao điểm cao điểm cao ⭐⭐⭐⭐⭐🍀🍀🍀🍀","enjoyment"
"2394","có trái sầu riêng còn không mua nổi cho vợ ăn phải để vợ tự mua mà còn ý kiến bất tài :)","anger"
"3770","con tôi thì nó bảo: chó mẹ gâu gâu đi🤦","other"
"4040","thương con gái","sadness"
"6941","iu người đàn ông như này","enjoyment"
"3212","có phải sau bố mẹ chị này mang cái bạt kêu oan trên người đi khắp nơi không mọi người lâu lâu mình thấy trên tiktok ấy","other"
"2321","kunn quỳnhh i changg con mốc nhà mình😆","enjoyment"
"1735","ngọc khanh 😋","enjoyment"
"2005","jet asesor donton cute gang haha murag tao jud","other"
"1281","nguyễn duy mạnh ê cũng cũng giống ha","enjoyment"
"1732","mai vy dao anh thu :))","enjoyment"
"150","cao hong vu nguyễn nam mậy hả mậy","other"
"1768","tất tay cho a quyết ra tù kí đc online chắc phải 5tr chữ ký xin cho anh ý ra tù mất","disgust"
"7363","hà phương tinh hoa hội tụ hết vào cnay","other"
"1780","định thay đổi luật pháp à","other"
"5268","vừa đọc vừa nghĩ mãi lủng lẳng phết","other"
"4689","lúc yêu thì có thể trong ng có 15k là bt nha các bạn trẻ khi mà cưới lập gia đình thì tiền nó quan trọng thật k cần nhiều nhưng phải có để tiêu","other"
"7582","chổ mình có quán cơm gà bán 1 ngày doanh thu phải gần 100tr 🥶🥶🥶🥶","disgust"
"6847","thi nhảy xong đi biệt xứ luôn 🤭","other"
"625","cherry trâm mèo phát cơm nè e","enjoyment"
"4459","có lẽ đây là lời cảnh tỉnh cho giới trẻ","other"
"4383","xín vía hi vọng nhỏ nhoi vào nv1","other"
"2442","ê t ko làm ra tiền mà t thèm sr ăn lần 300k 220k350k270k180k250k200k trong một tháng mà ck t chưa nói t một tiếng nào lun đó thằng tồi😏","anger"
"2011","hữu lộc video ai","other"
"470","về nhà tự dưng còn mỗi mình😭","sadness"
"7314","giường vch mét5 muốn cãi nhau cũng khó 😂","other"
"5837","chu meo de thương qua’","enjoyment"
"4415","khoanh đại cũng trúng khoanh đại cũng trúng 🎯","other"
"7522","thu nhập ty tỷ thuế hơn tỷ âu cũng là quy luật cuộc sống","disgust"
"3944","lục thị hồng hải😙","enjoyment"
"2432","loại ck vậy vứt","anger"
"3385","trần an em bắt đầu kể về cái con pi tơ của anh","other"
"6329","thương xót cho những con người vô tội đang phải gánh chịu hậu quả của chiến tranh mong rằng hòa bình sẽ sớm trở lại với dải gaza","sadness"
"1306","zy zy ác 😆😆😆","enjoyment"
"6511","chào kam đại ka","other"
"1028","gia tue như đúc","other"
"5580","nguyen khanh cần tao báo công an dùm không","other"
"1978","chắc thịt trâu này làm từ thịt heo 🐧","disgust"
"6718","bản lĩnh tuyệt vời xem vừa thương vừa khâm phục","enjoyment"
"4500","rất nguy hiểm cho giới trẻ","fear"
"1554","đ t moasss nó","anger"
"2978","hình ảnh mang tính chất minh họa của người yêu cũ","other"
"4568","làogìcũngtôn hee seo meme nè","enjoyment"
"1784","tiền thừa cho 2 mũi luôn đi k có thay mô hết","other"
"2053","thành tinh rồi","surprise"
"1468","sao biết hhahahahahaha","enjoyment"
"3210","chị theo dõi vụ này lâu rồi thấy thương vô cùng phạm ngọc nhớ )) chết rồi còn mang tiếng","sadness"
"1740","mắt anh vẫn sáng như lúc anh úp bô mn","disgust"
"3051","đó là chưa có con thôi","other"
"3656","chừng nữa mua cho cái chilles nguyễn","other"
"5535","dễ thương giống em ghê nguyễn thị hồng thắm","enjoyment"
"979","huy hoang cỡ này:)))","surprise"
"2756","ai cũng vất vả cả thôi","other"
"139","loại này chỉ có vứt","disgust"
"556","bbảo ngọc anh thấy em cũng phải thấy","other"
"7505","bẻ răng ra 1tỷ để nộp","anger"
"4981","có giác quan thứ 6","other"
"3295","cố lên tôi ơi","enjoyment"
"5838","sao mà yêu dữ vậy trời 🥰🥰♥️♥️♥️♥️♥️","enjoyment"
"7506","cái gì sai thì lên sửa đổi đừng cố chấp quá rồi khổ dân","disgust"
"5084","chời ơi dễ thương 🥰","enjoyment"
"4812","xin chia buồn với gia đình","sadness"
"5409","học sinh chưa đóng thì bọn nó nhắc lên nhắc xuống tiền thừa cuối năm thì bọn nó ỉm định hốc nhưng nuốt ko trôi nói chung là ý thức bọn m quá kém","disgust"
"2273","sao nó giống con chó nhà mình thế giống cả cái kiểu luôn đấy luôn","enjoyment"
"6007","đạt ăn đêm nhiều là có ngày gầy đi 🙂","other"
"916","chị nằm tầm 1 tháng nữa r xuất viện nhé chị","other"
"187","bộ cty mih nghèo lắm hay s mà để nhà nước nuôi cơm chỉ zị","disgust"
"4160","mày mà mang nó về là tao vứtmày:3","other"
"5419","iran hathi hamac lrac…tập trung vào đánh cho nó kinh vì nó dựa vào mỹ và phương tây bảo kê muốn làm trời","other"
"2430","thằng chồng bất tài","anger"
"4188","vứt vào trái tim thì có 🤣🐶","enjoyment"
"5560","thật không ad","surprise"
"5450","chính ra houthi còn mạnh và điều khiển vũ khí tốt hơn mấy khứa hồi giáo còn lại","other"
"7391","khùng hả trời","surprise"
"4892","duy hào ae mình gay","other"
"3123","giống má vy ghê trời","surprise"
"5201","3 đi 1 died 2 kiểu lơ mơ 1 died thì ăn cả mặt vào cái trụ cứu hoả đóthì sống sao được","other"
"5464","bọn iran mà buff mạnh cho đội này thì phải ngon ko có mấy quân bài uỷ nhiệm cúng hết cho mỹ với do thái mà nó vẫn giết như con thế làm ăn j","other"
"2497","1 lý do bỏ chồng","disgust"
"3428","nguyễn thị thái bình :)))","enjoyment"
"2097","quang dao b tôi khôn phết","enjoyment"
"6138","chắc bố nó k thắt lưng bao giờ","other"
"4903","k thể cãi nổi :)","other"
"4429","e thì mắn quá có loại thuốc nào làm trứng lép vô sinh ko bác sĩ e hỏi thật ko phải đùa đâu","other"
"733","qchi lưu 🤣🤣🤣🤣🤣","enjoyment"
"3799","thanh nguyen truong sau có yêu thương thì con mèo con của ba nha không 🤣","enjoyment"
"6487","chào đô tốc độ","other"
"5199","duc anh tran điện ảnh vô cùng :)))","enjoyment"
"869","cái thằng đàn bà","anger"
"4240","ko nghe lời ba mẹ khuyên vứt ra đg là đúng r 🤣🫵","enjoyment"
"2626","cửa giống 1 cái trong pokemon xy hay xyz ha","other"
"2621","xả nước cao vậy thì cức bắn tumlum tóe loe :))","disgust"
"941","hồng thắm êyyy này là anh nè 🥺😂","surprise"
"5863","fanpage mình có bộ ngủ xinh ❤","other"
"5391","nhà trường bán sách có hoá đơn ko ạ","other"
"7113","thèm hột lộn quá mà ai ăn con dùm tui nha tui ko ăn đc con 🤣🤣","other"
"799","chắc sắm cái smartphone ra để lướt toptop xem lắc eo :)))","disgust"
"3933","đoànn hùngg zu zay luon","other"
"820","lớn rồi bản thân làm sai mà cũng ko biết giờ nói ko làm chủ được hành vi thói côn đồ vô học thì có","anger"
"4414","manifest đỗ jlpt🍀","enjoyment"
"51","con trai có thể ở cùng phòng trọ với nhau 1 năm thậm trí là 5 năm nhưng riêng con gái thì k quá 2 tháng =))) các ông hiểu ý tôi chứ","disgust"
"6421","thường bữa ik vs t lanh lắm gặp phụ huynh cái nó im như tờ😆🐯","enjoyment"
"5031","đội quần luôn","other"
"5366","lại một cụm từ “ quên “ được sử dụng","other"
"7293","ê sao giày ngta mang rồi để lên kệ nhìn nó sạch dị nhìn kệ giày của tao ko lẽ báo công an tới bắt tao chứ 🙄🙄🙄","enjoyment"
"2485","ck này cắt kiu nó đikaka","anger"
"4750","hong nha hong gặp gỡ gì hết á","other"
"1600","bữa nào israel không kích lại iran con bỏ ăn","sadness"
"5902","mèo cưng quá cạu chủ cho mèo xin miếng thịt","enjoyment"
"1896","kể cả thịt trâu thật nhưng ko đc gác bếp thì sản phẩm vẫn là hàng giả 🤣","other"
"679","mỹ hầu vương buần","enjoyment"
"5218","chắc tốc độ cao lắm","other"
"3335","không thể chối cãi","other"
"6683","đang ntin nma cái căn bệnh diuu mắt nó xuất hiện vì kh có thuốc chế kịp thời nên sốc quá ngất luôn tới sáng 😅","other"
"3831","y chang bữa nói nhỏ con yêu quá con chó con của mẹnó quay ra kêu yêu quá con chó mẹ của min:))))))","enjoyment"
"1435","đây ba t cao m8 mẹ t m50 còn t m7 :)))","enjoyment"
"1702","đặng quốc trung nguyễn thế an các em đã thấy chưa","other"
"4829","cầu cho linh hồn bạn siêu thoát a di đà 🙏🙏🙏","sadness"
"858","500tr mở khoá thành tựu nhận ra người nhà","other"
"6462","đô tốc độ ( boxing ) đây mà","surprise"
"3844","hồng phúc mẹ nào con nấy thiệt là đáo để","other"
"6017","thấy người ta yêu được yêu thương mà tui thấy vui ké tui yêu sao toàn buồn ko 🥲","sadness"
"4109","chữ nó mắc đi chơi…t đang triệu tập nó về thôi có gì đâu mà quay😜","enjoyment"
"2043","thành tin à kkkk","enjoyment"
"6617","mặt lì giống thu cỏ ghê ông vân trầnthu thảobảo vân","other"
"2250","thương gì đâu â","enjoyment"
"5855","cho xin miếng coi mèo said","enjoyment"
"1012","ê sao tui lại thấy chồng tui làm phiền tui zị trời ngủ cũng không yên","anger"
"2309","là tui tui ôm con hun nựng miết 😃❤️😃","other"
"3392","lê trần thái an thiên thần hihi","enjoyment"
"1312","hoangg anhh khổ toi😭","sadness"
"1310","bà không ác ai ác :))))","enjoyment"
"5924","cậu chủ xin dừng tayyyyyy","other"
"683","minh minh quá trời vãi mụn lên vãi cả nồi","surprise"
"4613","thời sv tui đạp xe 13km qua ký túc ck chơi hôm đó quên ko cầm ví ck tui lúc đó chỉ đủ xiềng mua 1 suất cơm hai đứa ăn chung đã qua nhiều sóng gió chúng tui vẫn có 19 năm bên nhau và 13 năm hôn nhân yêu thương đấy thui :)","enjoyment"
"7433","phải đề giấy còn lấy thấm nước mắt 😔","other"
"2110","gia hân 😙😚😚😚😘","enjoyment"
"4417","mnf đỗ chuyên 💝","enjoyment"
"5565","ngăn nó đấm cho mấy phát vậy có được 10 triệu ko dm đề xuất vớ vẩn bố mẹ nó bảo nó còn chả nghe bày đặt bảo người ta ngăn chặn","anger"
"6742","thêm cho con 10 điểm nhé vì độ bất chấp của con nhé ♥️","enjoyment"
"3566","yên nghỉ đi em","other"
"6860",":))) ai cười thì vấp dây thôi chiến thuật đấy","enjoyment"
"3270","sẽ cố đến lúc không thể thì biến mất","sadness"
"5623","thật ra nhị nguyên cũng có cái lý của nó khi con người ta đặt vào hoàn cảnh éo le rồi mới thấy tại sao nhị nguyên là cần thiết khi không còn bước đường nào để tiến(ở đây có thể hiểu là không biết đi đâu về đâu) thì cắt đứt tất cả nó chỉ còn lại 2 lựa chọn sống chiến đầu thua chết đó là cách họ tiến lên nó cực đoan nhưng nó là nhanh nhất","other"
"5378","gvcn chả liên quan","other"
"5884","xem mấy lần kg chán sao e đáng yêu quâ","enjoyment"
"1525","sau này con sẽ hiểu “tiền của mẹ là tiền của mẹ còn bệnh của con là trách nhiệm của mạnh thường quân” :))","disgust"
"5444","mới dạo chơi thôi mà thằng cha đã nát bét thì thằng con cứu bằng mõm đã gom thịt xay của bố chưa con học viện phòng chống phản động antireactionary academy","other"
"1344","nguyễn huy 🤣🤣🤣","enjoyment"
"5332","12 gvcn thì ko nói đây tận 23 giáo viên","other"
"6439","thanh loan giống như hôm nọ","other"
"6529","phạm luân mặt yên xe 😂","disgust"
"4199","y chang mẹ tuii 🤡","enjoyment"
"2731","đàn ông có trách nhiệm với vợ con mới vất vả","other"
"762","đéo tin 😌nghe nói f35 của mỹ thời điểm hiện tại là bất bại k thể tiêu diệt đc mà 😌😌😌😌","disgust"
"5048","van riel hảaa","surprise"
"1843","hết hàng thì gỡ pết đớp nhanh thế sống và làm việc theo pháp luật","disgust"
"5851","thương em mèo quá","sadness"
"4152","ẹo ơi 2 og cháu dễ thương vậy 😊😊😊","enjoyment"
"746","iran chỉ thông báo bắn hạ dc 3 máy bay còn loại nào nó nói đáu","other"
"4116","áp lực ngang hông","other"
"5159","my kim t thấy thì m cũng phải thấy huhu","sadness"
"3131","tôi cũng man mát cỡ đấy","other"
"6354","kkk việt nam còn như thế này rể việt nam mà gặp ba mình thì sao nhỉ vì ba mình khg biết nói tiếng việt ba mình chỉ biết tiếng anh tiếng trung tiếng mã lai thoai 🤣🤣🤣","enjoyment"
"6495","trông hài vãi","enjoyment"
"37","1 rắn độc bị phát hiện 1 rắn độc bạn thân","disgust"
"4724","đang buồn mà đọc commen song là tui như con dở luôn á","enjoyment"
"4158","ba t hog nói bỏ vô bao lun😐chờ t dìa nhai nhai xg thả nó ra lại","other"
"926","tao sẽ cho mày lên báo quá báo 🤣🤣🤣😬😂😂👍","enjoyment"
"1643","lại quảng cáo đi","other"
"428","chia buồn cùng đồng hương hd","sadness"
"3866","c đọc cmt 😄 nguyễn hân","enjoyment"
"2670","quả xối toa lét chuẩn đấy chứ","enjoyment"
"1989","hoá ra chó còn bt đi ngủ mình thua cả con chó 😭","sadness"
"264","carmen nguyen rồi chỉ ra xong em có vào thay ko má 🤣🤣🤣","enjoyment"
"4078","cuộc sống này đáng êu cá 🤣🤣","enjoyment"
"5373","cái này do ht đẩy trách nhiệm nhanh nhỉ","other"
